ID,Line
61680,Been one to which a good heart could be partial--
61681,"  Defence of freedom, country, or of laws;"
61682,But as it was mere lust of Power to o'er-arch all
61683,"  With its proud brow, it merits slight applause,"
61684,"Save for its style, which said, all in a trice,"
61685,"""You will take Ismail at whatever price."""
61686,"""Let there be Light! said God, and there was Light!"""
61687,"  ""Let there be Blood!"" says man, and there's a sea!"
61688,The fiat of this spoiled child of the Night
61689,  (For Day ne'er saw his merits) could decree
61690,"More evil in an hour, than thirty bright"
61691,"  Summers could renovate, though they should be"
61692,Lovely as those which ripened Eden's fruit;
61693,"For War cuts up not only branch, but root."
61694,"Our friends, the Turks, who with loud ""Allahs"" now"
61695,"  Began to signalise the Russ retreat,"
61696,Were damnably mistaken; few are slow
61697,"  In thinking that their enemy is beat,"
61698,"(Or _beaten_, if you insist on grammar, though"
61699,"  I never think about it in a heat,)"
61700,"But here I say the Turks were much mistaken,"
61701,"Who hating hogs, yet wished to save their bacon."
61702,"For, on the sixteenth, at full gallop, drew"
61703,"  In sight two horsemen, who were deemed Cossacques"
61704,"For some time, till they came in nearer view:"
61705,"  They had but little baggage at their backs,"
61706,For there were but _three_ shirts between the two;
61707,"  But on they rode upon two Ukraine hacks,"
61708,"Till, in approaching, were at length descried"
61709,"In this plain pair, Suwarrow and his guide."
61710,"""Great joy to London now!"" says some great fool,"
61711,"  When London had a grand illumination,"
61712,"Which to that bottle-conjuror, John Bull,"
61713,  Is of all dreams the first hallucination;
61714,"So that the streets of coloured lamps are full,"
61715,  That sage (said John) surrenders at discretion
61716,"His purse, his soul, his sense, and even his nonsense,"
61717,"To gratify, like a huge moth, this _one_ sense."
61718,"'T is strange that he should further ""Damn his eyes,"""
61719,  For they are damned; that once all-famous oath
61720,"Is to the Devil now no further prize,"
61721,  Since John has lately lost the use of both.
61722,"Debt he calls Wealth, and taxes Paradise;"
61723,"  And Famine, with her gaunt and bony growth,"
61724,"Which stare him in the face, he won't examine,"
61725,Or swears that Ceres hath begotten Famine.
61726,But to the tale;--great joy unto the camp!
61727,"  To Russian, Tartar, English, French, Cossacque,"
61728,"O'er whom Suwarrow shone like a gas lamp,"
61729,  Presaging a most luminous attack;
61730,"Or like a wisp along the marsh so damp,"
61731,"  Which leads beholders on a boggy walk,"
61732,"He flitted to and fro a dancing light,"
61733,"Which all who saw it followed, wrong or right."
61734,"But, certes, matters took a different face;"
61735,"  There was enthusiasm and much applause,"
61736,"The fleet and camp saluted with great grace,"
61737,  And all presaged good fortune to their cause.
61738,Within a cannot-shot length of the place
61739,"  They drew, constructed ladders, repaired flaws"
61740,"In former works, made new, prepared fascines,"
61741,And all kinds of benevolent machines.
61742,'T is thus the spirit of a single mind
61743,"  Makes that of multitudes take one direction,"
61744,"As roll the waters to the breathing wind,"
61745,  Or roams the herd beneath the bull's protection;
61746,"Or as a little dog will lead the blind,"
61747,  Or a bell-wether form the flock's connection
61748,"By tinkling sounds, when they go forth to victual;"
61749,Such is the sway of your great men o'er little.
61750,The whole camp rung with joy; you would have thought
61751,  That they were going to a marriage feast
61752,"(This metaphor, I think, holds good as aught,"
61753,  Since there is discord after both at least):
61754,There was not now a luggage boy but sought
61755,  Danger and spoil with ardour much increased;
61756,"And why? because a little--odd--old man,"
61757,"Stripped to his shirt, was come to lead the van."
61758,But so it was; and every preparation
61759,  Was made with all alacrity: the first
61760,"Detachment of three columns took its station,"
61761,  And waited but the signal's voice to burst
61762,Upon the foe: the second's ordination
61763,"  Was also in three columns, with a thirst"
61764,For Glory gaping o'er a sea of Slaughter:
61765,"The third, in columns two, attacked by water."
61766,"New batteries were erected, and was held"
61767,"  A general council, in which Unanimity,"
61768,"That stranger to most councils, here prevailed,"
61769,  As sometimes happens in a great extremity;
61770,"And every difficulty being dispelled,"
61771,"  Glory began to dawn with due sublimity,"
61772,"While Souvaroff, determined to obtain it,"
61773,Was teaching his recruits to use the bayonet.
61774,"It is an actual fact, that he, commander"
61775,"  In chief, in proper person deigned to drill"
61776,"The awkward squad, and could afford to squander"
61777,"  His time, a corporal's duty to fulfil;"
61778,Just as you'd break a sucking salamander
61779,"  To swallow flame, and never take it ill:"
61780,He showed them how to mount a ladder (which
61781,Was not like Jacob's) or to cross a ditch.
61782,"Also he dressed up, for the nonce, fascines"
61783,"  Like men with turbans, scimitars, and dirks,"
61784,"And made them charge with bayonet these machines,"
61785,  By way of lesson against actual Turks;
61786,"And when well practised in these mimic scenes,"
61787,"  He judged them proper to assail the works,--"
61788,"(At which your wise men sneered in phrases witty),"
61789,He made no answer--but he took the city.
61790,Most things were in this posture on the eve
61791,"  Of the assault, and all the camp was in"
61792,A stern repose; which you would scarce conceive;
61793,  Yet men resolved to dash through thick and thin
61794,Are very silent when they once believe
61795,"  That all is settled:--there was little din,"
61796,"For some were thinking of their home and friends,"
61797,And others of themselves and latter ends.
61798,"Suwarrow chiefly was on the alert,"
61799,"  Surveying, drilling, ordering, jesting, pondering;"
61800,"For the man was, we safely may assert,"
61801,  A thing to wonder at beyond most wondering;
61802,"Hero, buffoon, half-demon, and half-dirt,"
61803,"  Praying, instructing, desolating, plundering--Now"
61804,"Mars, now Momus--and when bent to storm"
61805,"A fortress, Harlequin in uniform."
61806,"The day before the assault, while upon drill--"
61807,  For this great conqueror played the corporal--
61808,"Some Cossacques, hovering like hawks round a hill,"
61809,"  Had met a party towards the Twilight's fall,"
61810,"One of whom spoke their tongue--or well or ill,"
61811,  'T was much that he was understood at all;
61812,"But whether from his voice, or speech, or manner,"
61813,They found that he had fought beneath their banner.
61814,Whereon immediately at his request
61815,  They brought him and his comrades to head-quarters;
61816,"Their dress was Moslem, but you might have guessed"
61817,"  That these were merely masquerading Tartars,"
61818,And that beneath each Turkish-fashioned vest
61819,  Lurked Christianity--which sometimes barters
61820,"Her inward grace for outward show, and makes"
61821,It difficult to shun some strange mistakes.
61822,"Suwarrow, who was standing in his shirt"
61823,"  Before a company of Calmucks, drilling,"
61824,"Exclaiming, fooling, swearing at the inert,"
61825,"  And lecturing on the noble art of killing,--"
61826,For deeming human clay but common dirt
61827,  This great philosopher was thus instilling
61828,"His maxims, which to martial comprehension"
61829,Proved death in battle equal to a pension;--
61830,"Suwarrow, when he saw this company"
61831,"  Of Cossacques and their prey, turned round and cast"
61832,Upon them his slow brow and piercing eye:--
61833,"  ""Whence come ye?""--""From Constantinople last,"
61834,"Captives just now escaped,"" was the reply."
61835,"  ""What are ye?""--""What you see us."" Briefly passed"
61836,This dialogue; for he who answered knew
61837,"To whom he spoke, and made his words but few."
61838,"""Your names?""--""Mine's Johnson, and my comrade's Juan;"
61839,"  The other two are women, and the third"
61840,"Is neither man nor woman."" The Chief threw on"
61841,"  The party a slight glance, then said,"" I have heard"
61842,"_Your_ name before, the second is a new one:"
61843,  To bring the other three here was absurd:
61844,But let that pass:--I think I have heard your name
61845,"In the Nikolaiew regiment?""--""The same."""
61846,"""You served at Widdin?""--""Yes.""--""You led the attack?"""
61847,"  ""I did.""--""What next?""--""I really hardly know""--"
61848,"""You were the first i' the breach?""--""I was not slack"
